win	group	t_start	t_end	alive_after
162	dram_bw	1784071794.864485	1784071799.897952	1
163	dram_bw	1784071799.905950	1784071804.945320	1
164	dram_bw	1784071804.953138	1784071809.990866	1
165	dram_bw	1784071810.000400	1784071815.030613	1
166	dram_bw	1784071815.039738	1784071820.078029	1
167	dram_bw	1784071820.085893	1784071825.113349	1
168	dram_bw	1784071825.120967	1784071830.151196	1
169	dram_bw	1784071830.158599	1784071835.188588	1
170	dram_bw	1784071835.196294	1784071840.228617	1
171	dram_bw	1784071840.236653	1784071845.268531	1
172	dram_bw	1784071845.276364	1784071850.309522	1
173	dram_bw	1784071850.317196	1784071855.353734	1
174	dram_bw	1784071855.363056	1784071860.398588	1
175	dram_bw	1784071860.406224	1784071865.439488	1
176	dram_bw	1784071865.447133	1784071870.479707	1
177	dram_bw	1784071870.487570	1784071875.518217	1
178	dram_bw	1784071875.526205	1784071880.563669	1
179	dram_bw	1784071880.572401	1784071885.603538	1
180	dram_bw	1784071885.611358	1784071890.644154	1
181	dram_bw	1784071890.652121	1784071895.683996	1
182	dram_bw	1784071895.691767	1784071900.725817	1
183	dram_bw	1784071900.735585	1784071905.767675	1
184	dram_bw	1784071905.775553	1784071910.807564	1
185	dram_bw	1784071910.815663	1784071915.851581	1
186	dram_bw	1784071915.859468	1784071920.890317	1
187	dram_bw	1784071920.898140	1784071925.931338	1
188	dram_bw	1784071925.939481	1784071930.981440	1
189	dram_bw	1784071930.989818	1784071936.030905	1
190	dram_bw	1784071936.038845	1784071941.092485	1
191	dram_bw	1784071941.109172	1784071946.215436	1
192	dram_bw	1784071946.263814	1784071951.353537	1
193	dram_bw	1784071951.361247	1784071956.397156	1
194	dram_bw	1784071956.405666	1784071961.445622	1
195	dram_bw	1784071961.453218	1784071966.480405	1
196	dram_bw	1784071966.488151	1784071971.521277	1
197	dram_bw	1784071971.529118	1784071976.563003	1
198	dram_bw	1784071976.570649	1784071981.603236	1
199	dram_bw	1784071981.611015	1784071986.642827	1
200	dram_bw	1784071986.654378	1784071991.687513	1
201	dram_bw	1784071991.695377	1784071996.726610	0
