1782574473.040628341,0,32
1782574474.078483130,0,32
1782574475.124295500,0,32
1782574476.163082429,0,32
1782574477.200497106,0,32
1782574478.237052174,0,32
1782574479.275224078,0,32
1782574480.315609463,0,32
1782574481.351897321,0,32
1782574482.390979456,0,32
1782574483.425953915,0,32
1782574484.466633745,0,32
1782574485.504266910,0,32
1782574486.542135791,0,32
1782574487.580985165,0,32
1782574488.619464626,0,32
1782574489.657235177,0,32
1782574490.695600713,0,32
1782574491.732557412,0,32
1782574492.770266325,0,32
1782574493.807100708,0,32
1782574494.845345427,0,32
1782574495.883589596,0,32
1782574496.920258546,0,32
1782574497.960304190,0,32
1782574498.995980549,0,32
1782574500.030953004,0,32
1782574501.062654221,0,32
1782574502.100631027,0,32
1782574503.137361829,0,32
1782574504.172117662,0,32
1782574505.207965048,0,32
1782574506.244295851,0,32
1782574507.281473197,0,32
1782574508.318451873,0,32
1782574509.356111294,0,32
1782574510.393243842,0,32
1782574511.431093079,0,32
1782574512.469970095,0,32
1782574513.508012358,0,32
1782574514.544891716,0,32
1782574515.580146970,0,32
1782574516.618557420,0,32
1782574517.657330532,0,32
1782574518.691389670,0,32
1782574519.727678878,0,32
1782574520.766985228,0,32
1782574521.801999055,0,32
1782574522.840163906,0,32
1782574523.879619018,0,32
1782574524.917046189,0,32
1782574525.955211593,0,32
1782574526.993111244,0,32
1782574528.032907041,0,32
1782574529.070217232,0,32
1782574530.109228688,0,32
1782574531.148288235,0,32
1782574532.187283967,0,32
1782574533.224338916,0,32
1782574534.264016069,0,32
1782574535.300449392,0,32
1782574536.338057216,0,32
1782574537.377095125,0,32
1782574538.413162564,0,32
1782574539.448114175,0,32
1782574540.484020816,0,32
1782574541.523878122,0,32
1782574542.564431552,0,32
1782574543.601368133,0,32
1782574544.633845022,0,32
1782574545.667236551,0,32
1782574546.701032393,0,32
1782574547.733507797,0,32
1782574548.771798802,0,32
1782574549.807000066,0,32
1782574550.844264333,0,32
1782574551.882425246,0,32
1782574552.923596363,0,32
1782574553.970621394,0,32
1782574555.008338457,0,32
1782574556.045972667,0,32
1782574557.084507052,0,32
1782574558.120829912,0,32
1782574559.158504290,0,32
1782574560.193974333,0,32
1782574561.231647493,0,32
1782574562.271065538,0,32
1782574563.309308970,0,32
1782574564.349275329,0,32
1782574565.388272034,0,32
1782574566.426286563,0,32
1782574567.466360306,0,32
1782574568.507503892,0,32
1782574569.546604823,0,32
1782574570.583273875,0,32
1782574571.621822851,0,32
1782574572.657489048,0,32
1782574573.692937717,0,32
1782574574.733455095,0,32
1782574575.771827465,0,32
1782574576.810446827,0,32
1782574577.847165417,0,32
1782574578.881403729,0,32
1782574579.918824972,0,32
1782574580.956690895,0,32
1782574581.994556470,0,32
1782574583.033422732,0,32
1782574584.070108672,0,32
1782574585.106010236,0,32
1782574586.145043921,0,32
1782574587.180459315,0,32
1782574588.219149239,0,32
1782574589.259231597,0,32
1782574590.298535436,0,32
1782574591.335781131,0,32
1782574592.376437468,0,32
1782574593.414399522,0,32
1782574594.451559228,0,32
1782574595.489440141,0,32
1782574596.526175864,0,32
1782574597.563331755,0,32
1782574598.599506772,0,32
1782574599.637869932,0,32
1782574600.675348720,0,32
1782574601.711575101,0,32
1782574602.748164472,0,32
1782574603.784569481,0,32
1782574604.822998868,0,32
1782574605.861207380,0,32
1782574606.898890292,0,32
1782574607.936710359,0,32
1782574608.975495029,0,32
1782574610.013837011,0,32
1782574611.048490790,0,32
1782574612.084039699,0,32
1782574613.122241327,0,32
1782574614.162228252,0,32
1782574615.197038103,0,32
1782574616.232790497,0,32
1782574617.271019224,0,32
1782574618.307392486,0,32
1782574619.344590162,0,32
1782574620.382273773,0,32
1782574621.419358465,0,32
1782574622.453796191,0,32
1782574623.488588527,0,32
1782574624.524300600,0,32
1782574625.562046525,0,32
1782574626.600166994,0,32
1782574627.638484151,0,32
1782574628.679096828,0,32
1782574629.718233570,0,32
1782574630.755092459,0,32
1782574631.792685565,0,32
1782574632.830609510,0,32
1782574633.869083028,0,32
1782574634.912016598,0,32
1782574635.953771648,0,32
1782574636.992594745,0,32
1782574638.035500343,0,32
1782574639.073353514,0,32
1782574640.111642184,0,32
1782574641.147484149,0,32
1782574642.183658070,0,32
1782574643.219842872,0,32
1782574644.255728852,0,32
