# started on Wed Jul  1 17:24:49 2026

26.114548662,1813203,,branch-misses,1225181815,100.00,2.73,of all branches
26.114548662,1225.50,msec,task-clock,1225498059,100.00,1.225,CPUs utilized
27.118797544,334137257,,cycles,1240291208,100.00,0.269,GHz
27.118797544,389248028,,instructions,1240285792,100.00,1.16,insn per cycle
27.118797544,4711591,,cache-references,1240319193,100.00,3.799,M/sec
27.118797544,953468,,cache-misses,1240163097,100.00,20.24,of all cache refs
27.118797544,75083542,,branch-instructions,1240159436,100.00,60.544,M/sec
27.118797544,1747879,,branch-misses,1240157926,100.00,2.33,of all branches
27.118797544,1240.15,msec,task-clock,1240150929,100.00,1.240,CPUs utilized
28.122904007,316266681,,cycles,1240845008,100.00,0.255,GHz
28.122904007,332139668,,instructions,1240864759,100.00,1.05,insn per cycle
28.122904007,4855092,,cache-references,1240853752,100.00,3.914,M/sec
28.122904007,934210,,cache-misses,1240854576,100.00,19.24,of all cache refs
28.122904007,64530369,,branch-instructions,1240765236,100.00,52.017,M/sec
28.122904007,1861392,,branch-misses,1240697403,100.00,2.88,of all branches
28.122904007,1240.57,msec,task-clock,1240572643,100.00,1.241,CPUs utilized
29.126987349,291161888,,cycles,1241200460,100.00,0.235,GHz
29.126987349,288134423,,instructions,1241319587,100.00,0.99,insn per cycle
29.126987349,4681673,,cache-references,1241352337,100.00,3.771,M/sec
29.126987349,852082,,cache-misses,1241349448,100.00,18.20,of all cache refs
29.126987349,56465046,,branch-instructions,1241379354,100.00,45.480,M/sec
29.126987349,1730382,,branch-misses,1241389227,100.00,3.06,of all branches
29.126987349,1241.53,msec,task-clock,1241529945,100.00,1.242,CPUs utilized
30.131341287,282585045,,cycles,1215349760,100.00,0.230,GHz
30.131341287,250408670,,instructions,1225907894,100.00,0.89,insn per cycle
30.131341287,4719164,,cache-references,1229476335,100.00,3.833,M/sec
30.131341287,1672281,,cache-misses,1230119082,100.00,35.44,of all cache refs
30.131341287,49792947,,branch-instructions,1230446571,100.00,40.446,M/sec
30.131341287,1734596,,branch-misses,1230745313,100.00,3.48,of all branches
30.131341287,1231.11,msec,task-clock,1231108322,100.00,1.231,CPUs utilized
31.139103062,325029990,,cycles,1205293311,100.00,0.273,GHz
31.139103062,301723859,,instructions,1194775327,100.00,0.93,insn per cycle
31.139103062,5143049,,cache-references,1191119984,100.00,4.324,M/sec
31.139103062,1627849,,cache-misses,1190517432,100.00,31.65,of all cache refs
31.139103062,58584813,,branch-instructions,1190266523,100.00,49.252,M/sec
31.139103062,1831379,,branch-misses,1189941208,100.00,3.13,of all branches
31.139103062,1189.49,msec,task-clock,1189488750,100.00,1.189,CPUs utilized
32.143198830,376126971,,cycles,1200582926,100.00,0.314,GHz
32.143198830,503008928,,instructions,1200436036,100.00,1.34,insn per cycle
32.143198830,4704901,,cache-references,1200493374,100.00,3.922,M/sec
32.143198830,1642083,,cache-misses,1200459324,100.00,34.90,of all cache refs
32.143198830,95882690,,branch-instructions,1200160618,100.00,79.923,M/sec
32.143198830,1692373,,branch-misses,1199916662,100.00,1.77,of all branches
32.143198830,1199.68,msec,task-clock,1199680906,100.00,1.200,CPUs utilized
33.146868216,295554141,,cycles,1220085627,100.00,0.242,GHz
33.146868216,254063789,,instructions,1220164740,100.00,0.86,insn per cycle
33.146868216,4818888,,cache-references,1220208601,100.00,3.946,M/sec
33.146868216,1905099,,cache-misses,1220320844,100.00,39.53,of all cache refs
33.146868216,50223604,,branch-instructions,1220537040,100.00,41.122,M/sec
33.146868216,1727021,,branch-misses,1220817993,100.00,3.44,of all branches
33.146868216,1221.33,msec,task-clock,1221330804,100.00,1.221,CPUs utilized
34.151704304,296478927,,cycles,1198387891,100.00,0.244,GHz
34.151704304,279175419,,instructions,1204945409,100.00,0.94,insn per cycle
34.151704304,4590935,,cache-references,1213741816,100.00,3.771,M/sec
34.151704304,1628425,,cache-misses,1216727568,100.00,35.47,of all cache refs
34.151704304,55606725,,branch-instructions,1216982970,100.00,45.671,M/sec
34.151704304,1707868,,branch-misses,1217361407,100.00,3.07,of all branches
34.151704304,1217.56,msec,task-clock,1217561077,100.00,1.218,CPUs utilized
35.159728927,285151429,,cycles,1196489762,100.00,0.242,GHz
35.159728927,218991985,,instructions,1189924929,100.00,0.77,insn per cycle
35.159728927,4656945,,cache-references,1180990813,100.00,3.957,M/sec
35.159728927,1585395,,cache-misses,1177989854,100.00,34.04,of all cache refs
35.159728927,42995548,,branch-instructions,1177879188,100.00,36.531,M/sec
35.159728927,1670430,,branch-misses,1177393394,100.00,3.89,of all branches
35.159728927,1176.95,msec,task-clock,1176950828,100.00,1.177,CPUs utilized
36.164070805,294072842,,cycles,1214353203,100.00,0.242,GHz
36.164070805,264648679,,instructions,1214402237,100.00,0.90,insn per cycle
36.164070805,4746595,,cache-references,1214403216,100.00,3.908,M/sec
36.164070805,1535558,,cache-misses,1214398335,100.00,32.35,of all cache refs
36.164070805,52119750,,branch-instructions,1214333453,100.00,42.914,M/sec
36.164070805,1731491,,branch-misses,1214456527,100.00,3.32,of all branches
36.164070805,1214.51,msec,task-clock,1214508392,100.00,1.215,CPUs utilized
37.168304890,300660317,,cycles,1225441538,100.00,0.245,GHz
37.168304890,250998166,,instructions,1225282801,100.00,0.83,insn per cycle
37.168304890,5128855,,cache-references,1225378247,100.00,4.186,M/sec
37.168304890,1773211,,cache-misses,1225349153,100.00,34.57,of all cache refs
37.168304890,49609843,,branch-instructions,1225220547,100.00,40.491,M/sec
37.168304890,1798842,,branch-misses,1225211292,100.00,3.63,of all branches
37.168304890,1225.21,msec,task-clock,1225210948,100.00,1.225,CPUs utilized
38.172434842,295391729,,cycles,1251527457,100.00,0.233,GHz
38.172434842,264530599,,instructions,1257072775,100.00,0.90,insn per cycle
38.172434842,4938774,,cache-references,1260513006,100.00,3.898,M/sec
38.172434842,1598303,,cache-misses,1264878393,100.00,32.36,of all cache refs
38.172434842,52597325,,branch-instructions,1266361485,100.00,41.516,M/sec
38.172434842,1798433,,branch-misses,1266659713,100.00,3.42,of all branches
38.172434842,1266.92,msec,task-clock,1266922016,100.00,1.267,CPUs utilized
39.180263272,309653031,,cycles,1211934163,100.00,0.259,GHz
39.180263272,298182277,,instructions,1206434164,100.00,0.96,insn per cycle
39.180263272,4739616,,cache-references,1203014858,100.00,3.961,M/sec
39.180263272,1440347,,cache-misses,1198830734,100.00,30.39,of all cache refs
39.180263272,57933370,,branch-instructions,1197355058,100.00,48.415,M/sec
39.180263272,1728552,,branch-misses,1197006976,100.00,2.98,of all branches
39.180263272,1196.59,msec,task-clock,1196594541,100.00,1.197,CPUs utilized
40.184331626,301089396,,cycles,1194282731,100.00,0.252,GHz
40.184331626,299127487,,instructions,1194388011,100.00,0.99,insn per cycle
40.184331626,4696217,,cache-references,1194401708,100.00,3.932,M/sec
40.184331626,1604018,,cache-misses,1194167410,100.00,34.16,of all cache refs
40.184331626,58341027,,branch-instructions,1194270794,100.00,48.849,M/sec
40.184331626,1690444,,branch-misses,1194214308,100.00,2.90,of all branches
40.184331626,1194.32,msec,task-clock,1194323909,100.00,1.194,CPUs utilized
41.188362495,300942913,,cycles,1226859200,100.00,0.245,GHz
41.188362495,281347517,,instructions,1226855010,100.00,0.93,insn per cycle
41.188362495,4806568,,cache-references,1227011595,100.00,3.916,M/sec
41.188362495,1761940,,cache-misses,1227261373,100.00,36.66,of all cache refs
41.188362495,55209541,,branch-instructions,1227426407,100.00,44.975,M/sec
41.188362495,1729124,,branch-misses,1227444323,100.00,3.13,of all branches
41.188362495,1227.55,msec,task-clock,1227549721,100.00,1.228,CPUs utilized
42.192889592,311185591,,cycles,1223197702,100.00,0.255,GHz
42.192889592,318064785,,instructions,1223085259,100.00,1.02,insn per cycle
