# started on Wed Jul  1 17:00:31 2026

24.081266711,974380389,,cycle_activity.stalls_total,1128959587,100.00,,
24.081266711,55087760,,cycle_activity.stalls_l3_miss,1128958857,100.00,,
24.081266711,554747223,,l1d_pend_miss.pending,1128988273,100.00,,
24.081266711,447178190,,l1d_pend_miss.pending_cycles,1128964834,100.00,,
25.084616179,3003264730,,cycles,1127586396,100.00,,
25.084616179,8946210265,,instructions,1127574016,100.00,2.98,insn per cycle
25.084616179,1000815370,,cycle_activity.stalls_total,1127474939,100.00,,
25.084616179,55590697,,cycle_activity.stalls_l3_miss,1127504379,100.00,,
25.084616179,568287285,,l1d_pend_miss.pending,1127388394,100.00,,
25.084616179,458654970,,l1d_pend_miss.pending_cycles,1127512124,100.00,,
26.087330870,2964192274,,cycles,1125565804,100.00,,
26.087330870,8813974605,,instructions,1125564067,100.00,2.97,insn per cycle
26.087330870,988718246,,cycle_activity.stalls_total,1125789729,100.00,,
26.087330870,56193545,,cycle_activity.stalls_l3_miss,1125769534,100.00,,
26.087330870,563739130,,l1d_pend_miss.pending,1125857566,100.00,,
26.087330870,454142215,,l1d_pend_miss.pending_cycles,1125710724,100.00,,
27.090636865,3005116334,,cycles,1133078142,100.00,,
27.090636865,8945863367,,instructions,1133056876,100.00,2.98,insn per cycle
27.090636865,1000730282,,cycle_activity.stalls_total,1132928460,100.00,,
27.090636865,53720023,,cycle_activity.stalls_l3_miss,1132938165,100.00,,
27.090636865,565086732,,l1d_pend_miss.pending,1132939170,100.00,,
27.090636865,457609408,,l1d_pend_miss.pending_cycles,1133168002,100.00,,
28.094037615,3004480114,,cycles,1130891868,100.00,,
28.094037615,8957631085,,instructions,1130867545,100.00,2.98,insn per cycle
28.094037615,999312698,,cycle_activity.stalls_total,1130963149,100.00,,
28.094037615,53160135,,cycle_activity.stalls_l3_miss,1130892940,100.00,,
28.094037615,563811835,,l1d_pend_miss.pending,1130903170,100.00,,
28.094037615,456616820,,l1d_pend_miss.pending_cycles,1130779817,100.00,,
29.096858825,3002442642,,cycles,1128330223,100.00,,
29.096858825,8949571530,,instructions,1128748295,100.00,2.98,insn per cycle
29.096858825,999630683,,cycle_activity.stalls_total,1129125313,100.00,,
29.096858825,54465924,,cycle_activity.stalls_l3_miss,1129174227,100.00,,
29.096858825,565944191,,l1d_pend_miss.pending,1129156025,100.00,,
29.096858825,457813460,,l1d_pend_miss.pending_cycles,1129089846,100.00,,
30.100295469,3003394179,,cycles,1127839585,100.00,,
30.100295469,8957766059,,instructions,1127484215,100.00,2.98,insn per cycle
30.100295469,998619936,,cycle_activity.stalls_total,1127016477,100.00,,
30.100295469,53565914,,cycle_activity.stalls_l3_miss,1127019518,100.00,,
30.100295469,563943726,,l1d_pend_miss.pending,1127042080,100.00,,
30.100295469,456596078,,l1d_pend_miss.pending_cycles,1127152223,100.00,,
31.103814860,3004475812,,cycles,1130133433,100.00,,
31.103814860,8939981827,,instructions,1130094158,100.00,2.98,insn per cycle
31.103814860,1003174537,,cycle_activity.stalls_total,1130154073,100.00,,
31.103814860,57214416,,cycle_activity.stalls_l3_miss,1130149620,100.00,,
31.103814860,572250464,,l1d_pend_miss.pending,1130277312,100.00,,
31.103814860,460774007,,l1d_pend_miss.pending_cycles,1130241300,100.00,,
32.107227189,2955774517,,cycles,1133119188,100.00,,
32.107227189,8736206733,,instructions,1133382645,100.00,2.96,insn per cycle
32.107227189,991637292,,cycle_activity.stalls_total,1133319576,100.00,,
32.107227189,58711579,,cycle_activity.stalls_l3_miss,1133336386,100.00,,
32.107227189,571614343,,l1d_pend_miss.pending,1133204901,100.00,,
32.107227189,458295027,,l1d_pend_miss.pending_cycles,1133102946,100.00,,
33.110621038,3004204984,,cycles,1131710996,100.00,,
33.110621038,8953370847,,instructions,1131451127,100.00,2.98,insn per cycle
33.110621038,1000110757,,cycle_activity.stalls_total,1131450270,100.00,,
33.110621038,54849763,,cycle_activity.stalls_l3_miss,1131470728,100.00,,
33.110621038,566995794,,l1d_pend_miss.pending,1131456408,100.00,,
33.110621038,458114233,,l1d_pend_miss.pending_cycles,1131495243,100.00,,
34.113991163,3000261324,,cycles,1129278101,100.00,,
34.113991163,8937317565,,instructions,1129280901,100.00,2.98,insn per cycle
34.113991163,999219882,,cycle_activity.stalls_total,1129316347,100.00,,
34.113991163,54382643,,cycle_activity.stalls_l3_miss,1129280057,100.00,,
34.113991163,565676721,,l1d_pend_miss.pending,1129278244,100.00,,
34.113991163,457049988,,l1d_pend_miss.pending_cycles,1129281026,100.00,,
35.117326057,2999711551,,cycles,1131253688,100.00,,
35.117326057,8944744093,,instructions,1131278970,100.00,2.98,insn per cycle
35.117326057,996976192,,cycle_activity.stalls_total,1131367923,100.00,,
35.117326057,51984938,,cycle_activity.stalls_l3_miss,1131698123,100.00,,
35.117326057,561836488,,l1d_pend_miss.pending,1131702171,100.00,,
